2022-10-13,-3.51052
2022-10-14,3.09255
2022-10-15,1.0646
2022-10-16,-2.56136
2022-10-17,-6.73499
2022-10-18,-8.58797
2022-10-19,-8.49881
2022-10-20,-4.97221
2022-10-21,-0.62076
2022-10-22,-1.59923
2022-10-23,-3.3903
2022-10-24,-6.17326
2022-10-25,-8.14301
2022-10-26,-9.65612
2022-10-27,-2.39766
2022-10-28,3.60235
2022-10-29,2.84751
